Year,Month,sum,mean,std
2003,29,4.0,1.0,0.0
2003,30,5.0,1.0,0.0
2003,31,3.0,1.0,0.0
2004,1,5.0,1.0,0.0
2004,2,6.0,1.0,0.0
2004,3,3.0,1.0,0.0
2004,4,4.0,1.0,0.0
2004,5,5.0,1.0,0.0
2004,6,4.0,1.0,0.0
2004,7,5.0,1.0,0.0
2004,8,8.0,1.0,0.0
2004,9,6.0,1.0,0.0
2004,10,4.0,1.0,0.0
2004,11,5.0,1.0,0.0
2004,12,5.0,1.0,0.0
2004,13,4.0,1.0,0.0
2004,14,5.0,1.0,0.0
2004,15,7.0,1.0,0.0
2004,16,3.0,1.0,0.0
2004,17,2.0,1.0,0.0
2004,18,4.0,1.0,0.0
2004,19,3.0,1.0,0.0
2004,20,1.0,1.0,
2004,21,2.0,1.0,0.0
2004,22,2.0,1.0,0.0
2004,23,3.0,1.0,0.0
2004,24,2.0,1.0,0.0
2004,25,2.0,1.0,0.0
2004,26,2.0,1.0,0.0
2004,27,6.0,1.0,0.0
2004,28,3.0,1.0,0.0
2004,29,6.0,1.0,0.0
2004,30,4.0,1.0,0.0
2004,31,3.0,1.0,0.0
2005,1,3.0,1.0,0.0
2005,2,2.0,1.0,0.0
2005,3,5.0,1.0,0.0
2005,4,4.0,1.0,0.0
2005,5,3.0,1.0,0.0
2005,6,4.0,1.0,0.0
2005,7,2.0,1.0,0.0
2005,8,6.0,1.0,0.0
2005,9,7.0,1.0,0.0
2005,10,6.0,1.0,0.0
2005,11,6.0,1.0,0.0
2005,12,7.0,1.0,0.0
2005,13,5.0,1.0,0.0
2005,14,4.0,1.0,0.0
2005,15,7.0,1.0,0.0
2005,16,7.0,1.0,0.0
2005,17,2.0,1.0,0.0
2005,18,1.0,1.0,
2005,19,4.0,1.0,0.0
2005,20,4.0,1.0,0.0
2005,21,3.0,1.0,0.0
2005,22,4.0,1.0,0.0
2005,23,4.0,1.0,0.0
2005,24,5.0,1.0,0.0
2005,25,5.0,1.0,0.0
2005,26,5.0,1.0,0.0
2005,27,5.0,1.0,0.0
2005,28,2.0,1.0,0.0
2005,29,4.0,1.0,0.0
2005,30,3.0,1.0,0.0
2005,31,1.0,1.0,
2006,1,3.0,1.0,0.0
2006,2,7.0,1.0,0.0
2006,3,6.0,1.0,0.0
2006,4,2.0,1.0,0.0
2006,5,1.0,1.0,
2006,6,4.0,1.0,0.0
2006,7,3.0,1.0,0.0
2006,8,4.0,1.0,0.0
2006,9,3.0,1.0,0.0
2006,10,3.0,1.0,0.0
2006,11,1.0,1.0,
2006,12,4.0,1.0,0.0
2006,13,5.0,1.0,0.0
2006,14,3.0,1.0,0.0
2006,15,6.0,1.0,0.0
2006,16,5.0,1.0,0.0
2006,17,3.0,1.0,0.0
2006,18,1.0,1.0,
2006,19,3.0,1.0,0.0
2006,20,2.0,1.0,0.0
2006,21,5.0,1.0,0.0
2006,22,4.0,1.0,0.0
2006,23,5.0,1.0,0.0
2006,24,4.0,1.0,0.0
2006,25,6.0,1.0,0.0
2006,26,4.0,1.0,0.0
2006,27,2.0,1.0,0.0
2006,28,2.0,1.0,0.0
2006,29,5.0,1.0,0.0
2006,30,4.0,1.0,0.0
2006,31,2.0,1.0,0.0
2007,1,7.0,1.0,0.0
2007,2,3.0,1.0,0.0
2007,3,4.0,1.0,0.0
2007,4,7.0,1.0,0.0
2007,5,5.0,1.0,0.0
2007,6,6.0,1.0,0.0
2007,7,3.0,1.0,0.0
2007,8,2.0,1.0,0.0
2007,9,0.0,,
2007,10,2.0,1.0,0.0
2007,11,4.0,1.0,0.0
2007,12,5.0,1.0,0.0
2007,13,4.0,1.0,0.0
2007,14,4.0,1.0,0.0
2007,15,4.0,1.0,0.0
2007,16,5.0,1.0,0.0
2007,17,3.0,1.0,0.0
2007,18,6.0,1.0,0.0
2007,19,6.0,1.0,0.0
2007,20,7.0,1.0,0.0
2007,21,6.0,1.0,0.0
2007,22,6.0,1.0,0.0
2007,23,5.0,1.0,0.0
2007,24,2.0,1.0,0.0
2007,25,2.0,1.0,0.0
2007,26,2.0,1.0,0.0
2007,27,3.0,1.0,0.0
2007,28,6.0,1.0,0.0
2007,29,4.0,1.0,0.0
2007,30,5.0,1.0,0.0
2007,31,3.0,1.0,0.0
2008,1,8.0,1.0,0.0
2008,2,4.0,1.0,0.0
2008,3,5.0,1.0,0.0
2008,4,5.0,1.0,0.0
2008,5,2.0,1.0,0.0
2008,6,2.0,1.0,0.0
2008,7,5.0,1.0,0.0
2008,8,7.0,1.0,0.0
2008,9,4.0,1.0,0.0
2008,10,4.0,1.0,0.0
2008,11,4.0,1.0,0.0
2008,12,1.0,1.0,
2008,13,5.0,1.0,0.0
2008,14,5.0,1.0,0.0
2008,15,4.0,1.0,0.0
2008,16,2.0,1.0,0.0
2008,17,3.0,1.0,0.0
2008,18,4.0,1.0,0.0
2008,19,4.0,1.0,0.0
2008,20,8.0,1.0,0.0
2008,21,7.0,1.0,0.0
2008,22,5.0,1.0,0.0
2008,23,6.0,1.0,0.0
2008,24,2.0,1.0,0.0
2008,25,1.0,1.0,
2008,26,1.0,1.0,
2008,27,4.0,1.0,0.0
2008,28,6.0,1.0,0.0
2008,29,5.0,1.0,0.0
2008,30,2.0,1.0,0.0
2008,31,4.0,1.0,0.0
2009,1,5.0,1.0,0.0
2009,2,4.0,1.0,0.0
2009,3,6.0,1.0,0.0
2009,4,5.0,1.0,0.0
2009,5,4.0,1.0,0.0
2009,6,3.0,1.0,0.0
2009,7,7.0,1.0,0.0
2009,8,7.0,1.0,0.0
2009,9,5.0,1.0,0.0
2009,10,1.0,1.0,
2009,11,5.0,1.0,0.0
2009,12,4.0,1.0,0.0
2009,13,4.0,1.0,0.0
2009,14,5.0,1.0,0.0
2009,15,3.0,1.0,0.0
2009,16,3.0,1.0,0.0
2009,17,3.0,1.0,0.0
2009,18,2.0,1.0,0.0
2009,19,1.0,1.0,
2009,20,2.0,1.0,0.0
2009,21,3.0,1.0,0.0
2009,22,4.0,1.0,0.0
2009,23,3.0,1.0,0.0
2009,24,3.0,1.0,0.0
2009,25,6.0,1.0,0.0
2009,26,6.0,1.0,0.0
2009,27,3.0,1.0,0.0
2009,28,4.0,1.0,0.0
2009,29,4.0,1.0,0.0
2009,30,4.0,1.0,0.0
2009,31,2.0,1.0,0.0
2010,1,6.0,1.0,0.0
2010,2,5.0,1.0,0.0
2010,3,4.0,1.0,0.0
2010,4,3.0,1.0,0.0
2010,5,6.0,1.0,0.0
2010,6,6.0,1.0,0.0
2010,7,7.0,1.0,0.0
2010,8,4.0,1.0,0.0
2010,9,3.0,1.0,0.0
2010,10,5.0,1.0,0.0
2010,11,6.0,1.0,0.0
2010,12,4.0,1.0,0.0
2010,13,10.0,1.25,0.7071067811865476
2010,14,5.0,1.0,0.0
2010,15,3.0,1.0,0.0
2010,16,5.0,1.0,0.0
2010,17,3.0,1.0,0.0
2010,18,2.0,1.0,0.0
2010,19,6.0,1.0,0.0
2010,20,6.0,1.5,1.0
2010,21,6.0,1.0,0.0
2010,22,3.0,1.0,0.0
2010,23,2.0,1.0,0.0
2010,24,3.0,1.0,0.0
2010,25,5.0,1.0,0.0
2010,26,5.0,1.0,0.0
2010,27,5.0,1.0,0.0
2010,28,5.0,1.0,0.0
2010,29,6.0,1.0,0.0
2010,30,12.0,1.7142857142857142,1.889822365046136
2010,31,1.0,1.0,
2011,1,3.0,1.0,0.0
2011,2,5.0,1.25,0.5
2011,3,7.0,1.4,0.8944271909999159
2011,4,7.0,1.0,0.0
2011,5,6.0,1.0,0.0
2011,6,4.0,1.0,0.0
2011,7,8.0,1.3333333333333333,0.816496580927726
2011,8,7.0,1.0,0.0
2011,9,7.0,1.0,0.0
2011,10,10.0,1.25,0.7071067811865476
2011,11,9.0,1.0,0.0
2011,12,8.0,1.3333333333333333,0.816496580927726
2011,13,5.0,1.0,0.0
2011,14,10.0,1.25,0.7071067811865476
2011,15,9.0,1.2857142857142858,0.7559289460184545
2011,16,3.0,1.0,0.0
2011,17,6.0,1.5,1.0
2011,18,4.0,1.0,0.0
2011,19,8.0,1.3333333333333333,0.816496580927726
2011,20,6.0,1.0,0.0
2011,21,10.0,1.25,0.7071067811865476
2011,22,5.0,1.0,0.0
2011,23,3.0,1.0,0.0
2011,24,10.0,1.4285714285714286,0.7867957924694432
2011,25,4.0,1.0,0.0
2011,26,4.0,1.0,0.0
2011,27,4.0,1.0,0.0
2011,28,12.0,2.0,1.6733200530681511
2011,29,3.0,1.0,0.0
2011,30,4.0,1.0,0.0
2011,31,5.0,1.6666666666666667,1.1547005383792517
2012,1,3.0,1.0,0.0
2012,2,7.0,1.4,0.5477225575051661
2012,3,7.0,1.4,0.8944271909999159
2012,4,6.0,1.5,1.0
2012,5,6.0,1.5,1.0
2012,6,7.0,2.3333333333333335,1.1547005383792517
2012,7,7.0,1.4,0.8944271909999159
2012,8,4.0,1.0,0.0
2012,9,5.0,1.25,0.5
2012,10,12.0,2.0,1.2649110640673518
2012,11,5.0,1.0,0.0
2012,12,9.0,2.25,1.5
2012,13,10.0,2.0,1.0
2012,14,5.0,1.6666666666666667,1.1547005383792517
2012,15,7.0,1.4,0.8944271909999159
2012,16,10.0,1.6666666666666667,1.0327955589886444
2012,17,9.0,1.8,1.0954451150103321
2012,18,4.0,2.0,1.4142135623730951
2012,19,11.0,1.5714285714285714,0.9759000729485332
2012,20,9.0,1.8,1.0954451150103321
2012,21,6.0,1.5,1.0
2012,22,5.0,1.6666666666666667,1.1547005383792517
2012,23,3.0,3.0,
2012,24,5.0,1.6666666666666667,1.1547005383792517
2012,25,5.0,1.6666666666666667,1.1547005383792517
2012,26,8.0,1.6,0.8944271909999159
2012,27,9.0,1.8,1.0954451150103321
2012,28,6.0,1.5,1.0
2012,29,5.0,1.6666666666666667,1.1547005383792517
2012,30,14.0,2.0,1.2909944487358054
2012,31,3.0,1.0,0.0
2013,1,4.0,1.0,0.0
2013,2,5.0,1.25,0.5
2013,3,5.0,1.6666666666666667,1.1547005383792517
2013,4,9.0,1.8,1.0954451150103321
2013,5,6.0,1.5,1.0
2013,6,5.0,1.6666666666666667,1.1547005383792517
2013,7,6.0,1.5,1.0
2013,8,9.0,1.8,1.0954451150103321
2013,9,9.0,2.25,1.5000000000000002
2013,10,1.0,1.0,
2013,11,15.0,2.142857142857143,1.2149857925879117
2013,12,8.0,1.3333333333333333,0.816496580927726
2013,13,7.0,1.4,0.8944271909999159
2013,14,7.0,1.4,0.8944271909999159
2013,15,10.0,1.6666666666666667,1.0327955589886444
2013,16,6.0,1.5,1.0
2013,17,6.0,1.5,1.0
2013,18,11.0,1.5714285714285714,0.9759000729485332
2013,19,8.0,1.3333333333333333,0.816496580927726
2013,20,6.0,1.5,1.0
2013,21,4.0,1.3333333333333333,0.5773502691896258
2013,22,8.0,1.3333333333333333,0.816496580927726
2013,23,8.0,1.3333333333333333,0.816496580927726
2013,24,3.0,1.0,0.0
2013,25,4.0,2.0,1.4142135623730951
2013,26,8.0,2.0,0.816496580927726
2013,27,9.0,3.0,2.0
2013,28,6.0,1.5,1.0
2013,29,9.0,2.25,1.4999999999999998
2013,30,7.0,1.4,0.8944271909999159
2013,31,5.0,1.6666666666666667,1.1547005383792517
2014,1,5.0,1.0,0.0
2014,2,8.0,1.1428571428571428,0.3779644730092272
2014,3,4.0,1.0,0.0
2014,4,4.0,1.0,0.0
2014,5,9.0,2.25,1.5
2014,6,6.0,1.5,1.0
2014,7,14.0,2.3333333333333335,2.422120283277993
2014,8,6.0,2.0,1.7320508075688772
2014,9,6.0,1.5,1.0
2014,10,11.0,1.8333333333333333,1.3291601358251257
2014,11,8.0,1.3333333333333333,0.816496580927726
2014,12,6.0,1.5,1.0
2014,13,3.0,1.0,0.0
2014,14,8.0,2.0,1.1547005383792515
2014,15,5.0,2.5,2.1213203435596424
2014,16,6.0,1.5,1.0
2014,17,13.0,1.8571428571428572,1.0690449676496976
2014,18,3.0,1.0,0.0
2014,19,4.0,1.0,0.0
2014,20,5.0,1.6666666666666667,1.1547005383792517
2014,21,6.0,1.5,1.0
2014,22,7.0,2.3333333333333335,2.3094010767585034
2014,23,6.0,1.5,1.0
2014,24,15.0,1.6666666666666667,1.0
2014,25,7.0,1.4,0.8944271909999159
2014,26,9.0,1.5,0.8366600265340756
2014,27,3.0,1.0,0.0
2014,28,8.0,1.6,1.3416407864998738
2014,29,7.0,2.3333333333333335,2.3094010767585034
2014,30,5.0,1.6666666666666667,1.1547005383792517
2014,31,4.0,2.0,1.4142135623730951
2015,1,1.0,1.0,
2015,2,1.0,1.0,
2015,3,1.0,1.0,
2015,4,1.0,1.0,
2015,5,1.0,1.0,
2015,6,1.0,1.0,
